MD	TVD	North	East	Dia	Color	Style
652.1	651.3	9.6	-5.9	1.5	1	0
660.7	659.7	11.1	-6.8	1.5	1	0
669.1	667.9	12.6	-7.7	1.5	1	0
678.5	677.1	14.4	-8.8	1.5	1	0
687.1	685.5	16.1	-9.8	1.5	1	0
695.4	693.6	17.7	-10.9	1.5	1	0
703.9	701.8	19.4	-11.9	1.5	1	0
712.4	710.1	21.1	-13.1	1.5	1	0
720.4	717.8	22.8	-14.2	1.5	1	0
737.2	734.0	26.5	-16.6	1.5	1	0
745.6	742.1	28.4	-17.8	1.5	1	0
754.4	750.6	30.5	-19.1	1.5	1	0
763.5	759.2	32.6	-20.6	1.5	1	0
772.6	768.0	34.8	-22.2	1.5	1	0
781.5	776.5	36.9	-23.8	1.5	1	0
790.7	785.1	39.1	-25.8	1.5	1	0
799.3	793.3	41.0	-27.9	1.5	1	0
807.9	801.4	42.7	-30.1	1.5	1	0
816.7	809.7	44.3	-32.6	1.5	1	0
825.4	817.9	45.7	-35.2	1.5	1	0
834.0	825.9	46.7	-37.8	1.5	1	0
842.7	834.1	47.6	-40.6	1.5	1	0
851.6	842.6	48.5	-43.5	1.5	1	0
860.4	850.8	49.2	-46.4	1.5	1	0
869.9	859.7	49.9	-49.6	1.5	1	0
878.8	868.1	50.5	-52.7	1.5	1	0
887.8	876.5	51.1	-56.0	1.5	1	0
896.8	884.7	51.8	-59.5	1.5	1	0
905.4	892.5	52.4	-63.0	1.5	1	0
913.7	900.0	53.0	-66.6	1.5	1	0
922.4	907.7	53.6	-70.6	1.5	1	0
931.2	915.4	54.2	-74.8	1.5	1	0
940.2	923.2	54.6	-79.3	1.5	1	0
949.2	931.0	54.9	-83.8	1.5	1	0
958.3	938.8	55.2	-88.4	1.5	1	0
967.3	946.6	55.6	-92.8	1.5	1	0
976.0	954.4	56.1	-96.8	1.5	1	0
984.5	962.1	56.7	-100.3	1.5	1	0
993.1	970.1	57.4	-103.5	1.5	1	0
1001.7	978.1	58.2	-106.3	1.5	1	0
1010.7	986.7	59.1	-108.9	1.5	1	0
1020.2	995.8	60.1	-111.2	1.5	1	0
1029.4	1004.7	61.0	-113.3	1.5	1	0
1037.6	1012.8	61.9	-115.0	1.5	1	0
1046.2	1021.1	63.0	-116.5	1.5	1	0
1054.8	1029.6	64.2	-117.6	1.5	1	0
1063.8	1038.4	65.7	-118.2	1.5	1	0
1072.9	1047.4	67.3	-118.4	1.5	1	0
1082.1	1056.4	69.0	-118.1	1.5	1	0
1091.1	1065.2	70.7	-117.5	1.5	1	0
1099.8	1073.7	72.3	-116.6	1.5	1	0
1108.3	1082.0	74.0	-115.4	1.5	1	0
1116.8	1090.1	75.8	-113.9	1.5	1	0
1125.2	1098.2	77.7	-112.1	1.5	1	0
1134.3	1106.8	79.7	-110.0	1.5	1	0
1143.4	1115.2	81.9	-107.4	1.5	1	0
1153.0	1124.0	84.2	-104.3	1.5	1	0
1162.0	1132.1	86.4	-101.1	1.5	1	0
1171.0	1140.0	88.7	-97.4	1.5	1	0
1179.3	1147.1	91.0	-93.8	1.5	1	0
1187.7	1154.0	93.5	-89.8	1.5	1	0
1196.2	1160.9	96.1	-85.3	1.5	1	0
1205.0	1167.6	98.9	-80.5	1.5	1	0
1214.2	1174.4	102.0	-75.0	1.5	1	0
1223.4	1180.8	105.2	-69.3	1.5	1	0
1232.5	1186.8	108.4	-63.2	1.5	1	0
1241.3	1192.1	111.6	-57.2	1.5	1	0
1249.7	1197.0	114.8	-50.9	1.5	1	0
1258.2	1201.5	117.9	-44.5	1.5	1	0
1266.7	1205.7	120.9	-37.8	1.5	1	0
1275.9	1209.9	124.3	-30.3	1.5	1	0
1285.5	1213.9	127.6	-22.3	1.5	1	0
1294.6	1217.4	130.5	-14.3	1.5	1	0
1302.9	1220.3	133.0	-6.9	1.5	1	0
1310.0	1222.6	135.1	-0.6	1.5	1	0
1313.1	1223.6	136.0	2.2	1.5	1	0
1316.3	1224.7	136.9	5.0	1.5	1	0
1317.8	1225.2	137.4	6.4	1.5	1	0
1322.9	1226.9	138.8	11.0	1.5	1	0
1328.6	1228.6	140.4	16.2	1.5	1	0
1345.3	1233.2	145.2	31.5	1.5	1	0
1391.2	1240.4	158.7	74.7	1.5	1	0
1522.4	1249.6	197.7	199.6	1.5	1	0
1532.4	1250.3	200.7	209.2	1.5	1	0
1555.3	1251.8	207.5	230.9	1.5	1	0
