MD	TVD	North	East	Dia	Color	Style
2316.5	2167.1	446.1	81.8	1.5	1	0
2347.0	2190.2	466.1	81.9	1.5	1	0
2377.4	2213.2	486.0	82.0	1.5	1	0
2407.9	2236.2	506.0	82.1	1.5	1	0
2433.5	2255.6	522.8	82.2	1.5	1	0
2438.4	2259.2	526.0	82.3	1.5	1	0
2468.9	2282.3	546.0	82.4	1.5	1	0
2499.4	2305.3	565.9	82.5	1.5	1	0
2529.8	2328.3	585.9	82.6	1.5	1	0
2560.3	2351.3	605.9	82.8	1.5	1	0
2590.8	2374.4	625.8	82.9	1.5	1	0
2603.5	2383.9	634.1	82.9	1.5	1	0
2621.3	2397.4	645.8	83.3	1.5	1	0
2651.8	2420.3	665.8	85.1	1.5	1	0
2682.2	2443.1	685.8	88.5	1.5	1	0
2712.7	2465.6	705.6	93.6	1.5	1	0
2743.2	2487.9	725.3	100.2	1.5	1	0
2773.7	2509.9	744.8	108.3	1.5	1	0
2804.2	2531.5	764.1	117.9	1.5	1	0
2834.6	2552.5	783.0	129.1	1.5	1	0
2865.1	2573.2	801.6	141.7	1.5	1	0
2895.6	2593.2	819.8	155.8	1.5	1	0
2926.1	2612.6	837.5	171.2	1.5	1	0
2956.6	2631.3	854.7	188.0	1.5	1	0
2987.0	2649.3	871.4	206.1	1.5	1	0
3017.5	2666.5	887.4	225.5	1.5	1	0
3048.0	2682.9	902.8	246.0	1.5	1	0
3078.5	2698.4	917.5	267.7	1.5	1	0
3109.0	2713.1	931.5	290.5	1.5	1	0
3139.4	2726.7	944.7	314.4	1.5	1	0
3169.9	2739.4	957.1	339.2	1.5	1	0
3200.4	2751.0	968.7	364.8	1.5	1	0
3230.9	2761.6	979.4	391.3	1.5	1	0
3261.4	2771.1	989.3	418.6	1.5	1	0
3291.8	2779.5	998.1	446.5	1.5	1	0
3322.3	2786.8	1006.1	475.0	1.5	1	0
3352.8	2792.9	1013.0	504.0	1.5	1	0
3375.0	2796.6	1017.5	525.4	1.5	1	0
3383.3	2797.8	1019.0	533.5	1.5	1	0
3408.4	2801.6	1022.8	558.1	1.5	1	0
3413.8	2802.4	1023.5	563.3	1.5	1	0
3444.2	2806.9	1027.6	593.2	1.5	1	0
3474.7	2811.4	1031.6	623.0	1.5	1	0
3495.7	2814.5	1034.4	643.6	1.5	1	0
3505.2	2815.8	1035.6	652.9	1.5	1	0
3535.7	2819.1	1039.6	683.0	1.5	1	0
3566.2	2820.7	1043.3	713.2	1.5	1	0
3577.9	2820.9	1044.7	724.8	1.5	1	0
3608.4	2821.2	1048.4	755.1	1.5	1	0
3638.9	2821.4	1052.0	785.4	1.5	1	0
3669.3	2821.7	1055.6	815.6	1.5	1	0
3699.8	2821.9	1059.2	845.9	1.5	1	0
3730.3	2822.1	1062.9	876.1	1.5	1	0
3760.8	2822.4	1066.5	906.4	1.5	1	0
3791.3	2822.7	1070.1	936.7	1.5	1	0
3821.7	2822.9	1073.7	966.9	1.5	1	0
3852.2	2823.1	1077.4	997.2	1.5	1	0
3882.7	2823.4	1081.0	1027.5	1.5	1	0
3913.2	2823.6	1084.7	1057.7	1.5	1	0
3943.7	2823.9	1088.3	1088.0	1.5	1	0
3974.1	2824.1	1091.9	1118.3	1.5	1	0
4004.6	2824.4	1095.5	1148.5	1.5	1	0
4035.1	2824.6	1099.2	1178.8	1.5	1	0
4065.6	2824.9	1102.8	1209.0	1.5	1	0
4096.1	2825.1	1106.4	1239.3	1.5	1	0
4126.5	2825.3	1110.1	1269.6	1.5	1	0
4157.0	2825.6	1113.7	1299.8	1.5	1	0
4187.5	2825.8	1117.3	1330.1	1.5	1	0
4218.0	2826.1	1121.0	1360.4	1.5	1	0
4248.5	2826.3	1124.6	1390.6	1.5	1	0
4278.9	2826.6	1128.2	1420.9	1.5	1	0
4309.4	2826.8	1131.8	1451.1	1.5	1	0
4339.9	2827.1	1135.5	1481.4	1.5	1	0
4370.4	2827.3	1139.1	1511.7	1.5	1	0
4400.9	2827.5	1142.7	1541.9	1.5	1	0
4431.3	2827.8	1146.4	1572.2	1.5	1	0
4461.8	2828.0	1150.0	1602.4	1.5	1	0
4492.3	2828.3	1153.6	1632.7	1.5	1	0
4522.8	2828.5	1157.2	1663.0	1.5	1	0
4553.3	2828.8	1160.9	1693.2	1.5	1	0
4583.7	2829.0	1164.5	1723.5	1.5	1	0
4614.2	2829.2	1168.1	1753.8	1.5	1	0
4633.0	2829.4	1170.4	1772.4	1.5	1	0
